,x,y
47587,16.93993986,14
47588,74.09886906,10
47589,29.30068583,13
47590,33.10918135,6
47591,43.35028701,15
47592,58.495139,14
47593,74.69316893,13
47594,87.33077634,10
47595,57.83056763,6
47596,26.39689054,9
47597,88.36490498,10
47598,98.80667862,9
47599,84.0279917,8
47600,13.93068,5
47601,62.81509777,12
47602,55.56291768,12
47603,18.09021577,7
47604,41.93173565,6
47605,17.8522117,9
47606,56.15198277,16
47607,66.16634356,6
47608,60.05502141,15
47609,13.4188435,17
47610,10.01521938,13
47611,4.565633298,8
47612,48.65352551,7
47613,66.86466166,5
47614,50.61971196,16
47615,30.10692967,13
47616,31.49015147,10
47617,85.72382224,10
47618,76.03128958,10
47619,88.63500122,10
47620,50.31956509,17
47621,10.20191347,11
47622,40.45511521,8
47623,68.77538646,8
47624,46.46254645,8
47625,68.53285676,8
47626,15.83869839,6
47627,55.95079781,9
47628,96.00044196,10
47629,93.36190382,10
47630,70.96209407,11
47631,25.03568255,12
47632,51.80105537,11
47633,27.5646925,12
47634,75.56439161,8
47635,61.99479909,5
47636,96.30662969,9
47637,59.86666624,10
47638,61.22576308,10
47639,43.26034118,13
47640,72.85845741,7
47641,51.24050784,12
47642,76.49347116,9
47643,22.42110088,4
47644,65.39158702,10
47645,79.15724779,4
47646,13.68163268,8
47647,89.98947993,11
47648,46.17746226,13
47649,24.96550293,12
47650,41.06225453,4
47651,1.649124315,6
47652,65.60481417,8
47653,4.253961751,8
47654,58.06348713,11
47655,70.48875429,6
47656,22.7747163,14
47657,34.28695204,9
47658,70.80124563,17
47659,47.38498498,6
47660,82.15675789,12
47661,81.85632369,11
47662,9.995378228,10
47663,72.84003065,10
47664,56.75820587,13
47665,39.62612054,15
47666,76.66570542,12
47667,7.259600633,16
47668,97.30415784,7
47669,9.253748204,11
47670,63.17003944,6
47671,46.84728407,11
47672,12.73319011,11
47673,74.34785243,10
47674,64.39108399,7
47675,15.69938152,9
47676,44.88392689,11
47677,53.74434541,15
47678,65.18564459,9
47679,87.56287787,9
47680,31.70366907,12
47681,29.76218911,12
47682,25.50849393,9
47683,63.06882137,9
47684,7.672645315,8
47685,85.28977341,9
47686,11.3852097,9
47687,71.2931182,10
47688,86.028426,9
47689,80.94965722,6
47690,18.8788773,6
47691,1.053308882,8
47692,30.14755528,7
47693,98.24304252,11
47694,75.08791091,7
47695,2.346648974,8
47696,5.658293352,5
47697,97.30303683,8
47698,60.81836328,8
47699,35.95715815,9
47700,11.81751578,11
47701,10.26153106,11
47702,9.54139682,11
47703,99.12436025,11
47704,89.34042277,10
47705,84.25280475,9
47706,40.35073447,9
47707,67.89882779,9
47708,53.92545848,8
47709,93.33295433,10
47710,22.03539889,11
47711,7.856121776,11
47712,11.33393354,12
47713,69.95070847,10
47714,22.36023983,11
47715,3.288882482,6
47716,55.02265671,11
47717,43.1706608,15
47718,86.09049332,8
47719,87.37837228,8
47720,22.62390063,9
47721,66.22019315,9
47722,94.14331936,11
47723,77.78913963,9
47724,62.29209241,11
47725,66.11103956,5
47726,59.37291677,12
47727,99.63731004,9
47728,54.9925427,8
47729,80.61703974,13
47730,11.88422111,7
47731,38.13583718,12
47732,43.2685598,8
47733,43.40615838,11
47734,34.68422724,5
47735,84.66782237,17
47736,19.94600573,9
47737,61.33169006,7
47738,58.74585193,12
47739,6.052671606,6
47740,30.08190477,11
47741,19.62629959,13
47742,0.971556804,7
47743,48.53014776,11
47744,23.66577911,8
47745,18.51218056,14
47746,56.36783075,4
47747,32.29161014,10
47748,45.84021315,12
47749,16.48907915,11
47750,73.29283713,9
47751,28.76926106,11
47752,50.05578727,11
47753,53.29526227,11
47754,5.451383884,4
47755,72.54130507,6
47756,29.26611854,13
47757,9.821829479,8
47758,17.7302904,12
47759,57.14806505,8
47760,35.79567412,14
47761,88.40377524,12
47762,97.4507438,14
47763,27.98714188,13
47764,75.17683397,5
47765,3.908117395,8
47766,55.68704668,10
47767,28.36904395,11
47768,9.585280786,9
47769,35.50411921,12
47770,73.6840263,6
47771,51.59184395,7
47772,26.91423795,5
47773,26.90936869,11
47774,77.90241719,13
47775,52.88222402,9
47776,73.35397908,10
47777,32.16564828,10
47778,66.46749666,11
47779,58.90425709,8
47780,11.73381822,10
47781,97.30128432,7
47782,59.33743548,9
47783,24.93712769,10
47784,56.6870563,10
47785,94.2186449,7
47786,88.31025886,8
47787,14.89425148,10
47788,13.6351709,10
47789,48.06364856,8
47790,34.16596225,12
47791,3.066018922,9
47792,74.64634078,11
47793,22.78450995,6
47794,12.28474863,10
47795,35.13069395,10
47796,34.74953517,7
47797,64.67103141,8
47798,51.92101765,20
47799,90.94271788,6
47800,30.95736529,13
47801,20.96120084,9
47802,20.31403375,14
47803,62.15215975,14
47804,11.29086332,11
47805,41.95448826,11
47806,14.85695923,7
47807,53.91236488,11
47808,78.07456586,14
47809,30.34776638,10
47810,94.61144614,13
47811,11.10361745,10
47812,39.57542824,10
47813,53.68052479,13
47814,36.46636659,14
47815,91.61742602,6
47816,16.91751634,12
47817,5.523599428,7
47818,56.14231294,13
47819,70.09466689,10
47820,7.676797407,9
47821,71.36325326,11
47822,15.4080369,11
47823,65.57974261,3
47824,34.48686788,7
47825,14.03998297,14
47826,7.612258848,16
47827,98.23898964,14
47828,91.8088692,16
47829,70.90353908,12
47830,3.250530199,9
47831,77.69113192,12
47832,12.69616224,5
47833,55.6319756,8
47834,53.71318848,11
47835,54.14140518,8
47836,0.428458676,11
47837,68.99222753,15
47838,80.63758756,8
47839,19.30161945,10
47840,25.6978567,11
47841,0.643781899,6
47842,50.51699816,17
47843,77.31774249,9
47844,92.93328098,6
47845,46.96919075,16
47846,67.49944864,8
47847,37.61928659,8
47848,74.7839808,6
47849,46.72454435,7
47850,26.85616841,9
47851,48.99849617,8
47852,99.47917499,10
47853,89.22044162,7
47854,79.83551137,12
47855,87.01504581,9
47856,10.81838491,11
47857,24.41653747,10
47858,59.72523049,7
47859,51.82265036,13
47860,76.69275401,6
47861,41.57258749,10
47862,61.84942282,9
47863,7.427003072,15
47864,26.04542065,7
47865,37.73957703,14
47866,93.41492886,7
47867,69.80269914,10
47868,60.35598121,9
47869,29.27181141,10
47870,34.87936996,9
47871,28.99998773,11
47872,23.02086079,15
47873,48.64632953,9
47874,61.92540168,15
47875,71.07882553,6
47876,74.5144353,7
47877,89.49103295,7
47878,3.266478213,14
47879,13.39991603,15
47880,63.07683524,8
47881,71.55233102,12
47882,84.0248202,10
47883,48.90070644,6
47884,65.90790257,10
47885,7.758942689,9
47886,50.83148298,9
47887,60.1898626,11
47888,8.439095505,9
47889,12.43865897,13
47890,88.41185039,12
47891,77.56480323,13
47892,62.75011597,3
47893,90.75378361,10
47894,86.46225065,9
47895,64.23521112,12
47896,13.39583839,13
47897,10.18569628,8
47898,76.38265367,14
47899,80.01786619,11
47900,23.41028869,12
47901,20.08427975,8
47902,25.4180535,6
47903,48.82569318,13
47904,5.009044684,8
47905,8.563951659,12
47906,34.06994813,7
47907,36.12032186,11
47908,20.00410489,12
47909,70.26326593,13
47910,4.959628941,10
47911,0.142671913,4
47912,46.17232238,14
47913,88.01414333,16
47914,32.07783147,7
47915,62.13962168,13
47916,83.96770142,9
47917,78.45602324,6
47918,90.44941231,10
47919,93.5636336,12
47920,48.92433845,11
47921,22.29337455,9
47922,35.15128579,7
47923,41.35442453,14
47924,51.97778549,7
47925,94.62705096,11
47926,19.80676407,10
47927,88.7842143,16
47928,58.15348434,11
47929,96.22635224,3
47930,45.00219049,9
47931,84.82710081,12
47932,56.59283916,13
47933,4.447216494,14
47934,34.61478755,8
47935,3.15367931,11
47936,17.48990228,14
47937,20.80410232,13
47938,59.38247303,12
47939,78.33404792,14
47940,37.46885464,7
47941,47.36376798,10
47942,13.85783786,17
47943,78.10104229,10
47944,80.86894478,6
47945,5.406005681,6
47946,20.7869794,11
47947,90.95305169,12
47948,89.51044653,7
47949,18.55641261,13
47950,89.99017749,9
47951,10.77820449,7
47952,75.25212369,1
47953,19.93661821,7
47954,89.8888764,8
47955,68.04529503,8
47956,64.85074959,4
47957,85.65046741,11
47958,13.23278723,7
47959,38.39689442,15
47960,61.10063486,14
47961,23.93965847,11
47962,4.151531099,8
47963,88.13475135,7
47964,46.02318665,3
47965,70.62138226,15
47966,34.68207372,13
47967,7.931152894,8
47968,6.606536917,8
47969,13.14603835,11
47970,13.08926798,6
47971,37.84832808,10
47972,8.448609943,11
47973,63.22706041,12
47974,87.13044408,8
47975,21.18198157,10
47976,39.3154325,12
47977,39.37143916,10
47978,5.162093323,8
47979,99.58438193,9
47980,97.48273003,8
47981,0.245293532,17
47982,17.23423926,9
47983,3.71563551,15
47984,1.720069046,8
47985,9.177372651,8
47986,96.50940918,17
47987,7.867020229,15
47988,48.07177046,10
47989,59.34809158,6
47990,62.73081594,9
47991,90.54936082,10
47992,57.37054697,14
47993,51.39726521,10
47994,15.16882828,11
47995,3.194541205,8
47996,19.45424194,12
47997,19.5314206,11
47998,45.17657668,9
47999,8.990035532,12
48000,13.26505672,7
48001,10.49882506,10
48002,43.20162474,6
48003,85.62388793,20
48004,19.29185039,17
48005,51.37145438,9
48006,86.4808081,13
48007,48.26433028,14
48008,60.78628665,10
48009,64.63967359,11
48010,70.49564002,14
48011,24.16099065,10
48012,69.49539853,9
48013,54.22531348,6
48014,48.29895669,7
48015,49.20446817,8
48016,18.65709324,8
48017,89.52894611,8
48018,3.366403282,13
48019,69.47835409,11
48020,46.50227153,8
48021,67.41134149,9
48022,93.78378657,5
48023,59.19141001,12
48024,56.34361887,7
48025,62.53166494,8
48026,90.15058263,7
48027,73.39999285,9
48028,65.23864905,14
48029,94.65016406,11
48030,65.9534411,10
48031,11.61374736,9
48032,74.98168093,13
48033,57.71421876,10
48034,16.75143603,8
48035,55.87146021,9
48036,98.55394184,7
48037,86.82710477,9
48038,67.39980606,15
48039,29.66240165,9
48040,50.85346245,13
48041,6.788665359,10
48042,60.99471177,10
48043,11.60229475,9
48044,58.30727336,7
48045,65.31990466,12
48046,44.87423301,8
48047,13.73290459,5
48048,13.36244661,8
48049,54.22816067,16
48050,38.07508892,6
48051,25.28364016,8
48052,78.24843838,9
48053,54.37172884,7
48054,79.76327066,7
48055,61.16815838,10
48056,34.00808508,12
48057,20.15510004,7
48058,74.90826233,14
48059,22.42305991,8
48060,46.46351293,3
48061,36.45328041,8
48062,24.46158349,11
48063,42.30759775,5
48064,31.07708639,12
48065,67.83056858,8
48066,86.30548452,11
48067,54.07635942,10
48068,78.30596119,11
48069,63.88697838,8
48070,93.56441167,7
48071,66.41944081,8
48072,31.32568318,12
48073,47.65507248,9
48074,59.22928965,12
48075,42.29753951,12
48076,23.38229653,13
48077,67.90313204,10
48078,58.94092314,10
48079,67.18809213,16
48080,55.96507078,12
48081,93.01626603,9
48082,65.47221628,5
48083,65.47054478,15
48084,27.99180853,13
48085,5.802713381,5
48086,66.03767301,10
48087,4.520009435,8
48088,55.13831782,13
48089,24.33027769,10
48090,78.2768663,11
48091,1.189413154,13
48092,99.62039157,4
48093,60.90501875,12
48094,24.84016593,6
48095,21.88555885,7
48096,15.61334843,5
48097,71.49109708,9
48098,25.08101433,7
48099,50.72010083,15
48100,63.3874685,6
48101,98.9184126,8
48102,44.08229291,12
48103,30.6914882,6
48104,63.46648952,10
48105,45.04752152,7
48106,96.54956569,11
48107,54.463564,7
48108,34.50930724,10
48109,80.79183265,4
48110,8.74456095,7
48111,60.64764059,8
48112,94.33208837,11
48113,77.96182623,8
48114,74.9446762,16
48115,69.54792463,10
48116,90.70535696,9
48117,21.58450966,14
48118,92.45905774,7
48119,14.54696851,7
48120,93.04508287,7
48121,1.451261714,12
48122,4.773149709,9
48123,73.00422858,5
48124,88.55102884,10
48125,39.13873206,8
48126,70.6462207,16
48127,34.37824703,8
48128,9.984562639,10
48129,49.16866829,7
48130,71.36186846,10
48131,70.00372899,6
48132,17.38030191,10
48133,82.72374738,12
48134,88.46902491,11
48135,19.17812382,10
48136,21.97437936,8
48137,24.27917586,6
48138,38.43306382,14
48139,23.39899132,15
48140,11.11437161,10
48141,12.90921506,10
48142,20.68705969,13
48143,11.5422196,11
48144,55.63276773,6
48145,39.57542602,9
48146,71.08328713,9
48147,29.21906922,5
48148,54.79176769,9
48149,41.80804009,7
48150,22.99329736,12
48151,11.67174499,7
48152,35.29428658,12
48153,49.60028555,10
48154,32.984256,10
48155,98.98352881,9
48156,62.41038863,7
48157,84.25470344,14
48158,44.43229109,3
48159,40.12463861,13
48160,65.78792981,9
48161,64.73960427,12
48162,22.16019551,16
48163,36.91476583,12
48164,73.68109613,8
48165,31.28284472,10
48166,66.74192667,8
48167,19.20734879,9
48168,87.26922101,9
48169,23.64470453,8
48170,41.83652101,12
48171,1.487976359,12
48172,76.56019744,8
48173,67.61913751,13
48174,44.89260404,9
48175,19.7650779,9
48176,26.04545525,8
48177,59.13850744,8
48178,23.82014275,10
48179,33.04801313,12
48180,52.14425826,13
48181,31.95564842,11
48182,43.57852556,8
48183,83.2711908,11
48184,28.76013909,10
48185,54.19166137,15
48186,33.06171056,9
48187,12.87973644,6
48188,16.61476782,13
48189,70.17349505,15
48190,85.98060058,8
48191,5.557794101,12
48192,49.75843956,10
48193,44.98621912,11
48194,1.924574329,12
48195,25.50588145,9
48196,2.197542484,11
48197,75.28107802,10
48198,85.20924565,12
48199,76.6278811,11
48200,75.53436479,10
48201,62.33357356,9
48202,91.51873856,5
48203,74.42307167,9
48204,83.25128669,11
48205,11.03971447,11
48206,6.859282334,12
48207,83.40041495,11
48208,76.92666175,11
48209,1.399048744,12
48210,46.85686927,16
48211,19.20942641,9
48212,59.40100076,14
48213,92.77655242,9
48214,92.14430116,7
48215,76.1338945,5
48216,66.26654316,9
48217,37.90363271,7
48218,5.837002443,5
48219,37.56930672,12
48220,38.45180683,17
48221,77.61802755,6
48222,40.44610139,8
48223,28.75919477,10
48224,93.31280997,7
48225,6.48873765,11
48226,55.88959686,9
48227,25.98411981,13
48228,9.083352028,5
48229,64.67644374,14
48230,49.11326224,10
48231,15.59891796,7
48232,31.77469701,11
48233,27.03995043,8
48234,43.1633394,8
48235,59.8205202,9
48236,41.77444254,12
48237,30.8560305,8
48238,97.87479301,14
48239,42.62235847,11
48240,84.39670505,7
48241,59.9860105,14
48242,65.02558647,13
48243,15.9007967,10
48244,1.2529189,15
48245,96.80935519,6
48246,70.47203924,9
48247,88.50498404,9
48248,73.50687035,7
48249,70.00917331,7
48250,99.55470928,13
48251,72.69305484,5
48252,35.57512288,10
48253,58.509975,14
48254,58.24866521,12
48255,48.82564724,9
48256,20.32294404,21
48257,12.90061634,17
48258,39.12600831,12
48259,90.97286263,12
48260,23.68598129,9
48261,75.77826998,12
48262,90.75751256,7
48263,88.8628277,11
48264,52.33497897,14
48265,99.61031778,13
48266,75.01573199,14
48267,79.32712715,8
48268,23.09130426,11
48269,41.79688492,12
48270,56.97894474,9
48271,13.34952069,15
48272,98.21941229,8
48273,66.33130594,19
48274,93.75554202,8
48275,16.92395133,10
48276,86.47944767,8
48277,54.78757545,14
48278,28.32719935,9
48279,3.411332145,12
48280,14.42203603,7
48281,20.79238375,5
48282,61.28595693,10
48283,20.28734114,5
48284,55.50760115,8
48285,75.15004694,11
48286,35.31083087,12
48287,70.00113768,9
48288,99.43036239,10
48289,81.21393658,10
48290,39.13187508,14
48291,5.425712606,12
48292,79.95295275,13
48293,29.0056655,13
48294,29.50431337,11
48295,40.91653859,7
48296,58.72259019,9
48297,71.17914322,10
48298,7.605894003,8
48299,96.64079486,5
48300,51.51836562,6
48301,87.87816556,9
48302,27.94349326,9
48303,91.16070503,7
48304,18.30748483,13
48305,99.43333766,7
48306,95.55383406,15
48307,1.544762868,10
48308,25.10721111,7
48309,76.36828613,12
48310,76.99402086,7
48311,63.95263397,11
48312,18.79853124,11
48313,3.121305793,7
48314,5.394910346,9
48315,43.87549094,8
48316,99.92253385,7
48317,52.36226423,10
48318,36.64738522,15
48319,41.74454347,6
48320,19.33284025,8
48321,2.262012404,10
48322,16.09774076,6
48323,22.29116319,15
48324,74.19989347,13
48325,98.39228173,9
48326,47.8492202,6
48327,74.68151816,7
48328,65.19946572,17
48329,52.79822883,4
48330,47.81836886,11
48331,57.36358301,9
48332,79.67078176,13
48333,31.15512684,5
48334,5.720333662,10
48335,0.629342278,10
48336,69.86796625,7
48337,54.1206161,8
48338,45.05048313,9
48339,26.18303779,14
48340,46.37021658,9
48341,76.3351969,11
48342,56.0520174,9
48343,33.80608493,8
48344,22.44518159,10
48345,22.21219025,12
48346,93.30998799,13
48347,82.09157626,10
48348,33.38131146,12
48349,35.47498472,14
48350,79.86984283,6
48351,70.03818192,8
48352,98.83728281,5
48353,7.524744049,14
48354,40.64773093,14
48355,59.52720381,8
48356,64.04580323,12
48357,78.7557859,5
48358,63.12120755,12
48359,44.33373699,15
48360,92.42205136,9
48361,46.9959338,7
48362,81.46827305,8
48363,82.72191912,13
48364,96.43631221,8
48365,6.965302629,7
48366,10.50827086,11
48367,53.02678631,6
48368,50.67332028,6
48369,74.89297963,8
48370,4.810052551,6
48371,43.6839212,8
48372,50.58109479,8
48373,77.83172033,10
48374,81.16499425,10
48375,95.43074348,10
48376,13.78493467,7
48377,29.41579989,11
48378,15.26828364,5
48379,66.13335658,12
48380,59.95031765,12
48381,68.26122238,8
48382,19.53381354,13
48383,86.13684531,13
48384,54.0889743,10
48385,80.83961983,8
48386,18.22546078,9
48387,3.65831079,4
48388,57.22712332,10
48389,97.60584277,12
48390,40.44653317,9
48391,55.45837914,15
48392,52.87579026,9
48393,93.05228565,10
48394,20.19816963,9
48395,30.97744139,11
48396,35.48270655,4
48397,25.76356842,8
48398,15.28192989,10
48399,22.37191291,9
48400,53.53372488,8
48401,11.14456521,7
48402,74.52558533,8
48403,63.95366522,11
48404,15.76922452,11
48405,99.42840452,15
48406,18.77895887,11
48407,66.04159249,8
48408,41.96694135,9
48409,85.59125687,14
48410,89.23541754,9
48411,99.81396042,9
48412,96.7506133,8
48413,24.4841058,5
48414,80.0873935,4
48415,20.0327785,9
48416,88.28093824,12
48417,23.09295726,10
48418,14.45597466,11
48419,53.70191156,9
48420,97.16014813,11
48421,95.6967714,14
48422,39.6295554,10
48423,50.16831264,14
48424,98.66560618,10
48425,94.52508772,8
48426,74.8331377,9
48427,66.39488933,11
48428,68.46894082,8
48429,24.82205092,9
48430,65.23493307,11
48431,84.50402392,11
48432,91.08912621,12
48433,35.73452663,6
48434,76.03950028,12
48435,12.99532945,10
48436,86.26295826,7
48437,98.62765595,8
48438,58.20398701,8
48439,80.884689,9
48440,0.40056794,10
48441,90.35821345,9
48442,64.46985858,9
48443,59.46046705,10
48444,64.57661556,8
48445,18.23037495,8
48446,10.01228918,9
48447,51.57993305,10
48448,38.66068954,15
48449,42.16790043,14
48450,23.81122392,12
48451,67.67185824,13
48452,98.13408058,14
48453,0.27461045,9
48454,11.71541291,15
48455,41.22843863,9
48456,25.04314999,10
48457,40.85532553,10
48458,93.79572107,8
48459,34.46523258,11
48460,24.85194416,10
48461,57.94438715,10
48462,91.09933346,13
48463,85.30694167,9
48464,19.09771892,5
48465,1.919667027,13
48466,78.47933604,9
48467,36.33363438,8
48468,24.02735662,9
48469,63.96741425,8
48470,62.8605539,8
48471,62.79874323,16
48472,39.68907793,11
48473,68.2792393,11
48474,10.40548375,9
48475,3.216048959,12
48476,73.68412786,14
48477,10.7224534,16
48478,4.816501169,11
48479,34.0452753,10
48480,37.41134957,7
48481,10.33038385,7
48482,29.60741152,9
48483,35.87928384,6
48484,30.6504142,14
48485,64.20646373,13
48486,12.21271174,7
48487,43.8960202,13
48488,50.8306118,5
48489,74.99639147,11
48490,94.34260062,8
48491,85.51272454,6
48492,22.23206777,9
48493,92.49824532,9
48494,4.59678492,16
48495,20.44044575,8
48496,38.5185983,15
48497,53.50741448,10
48498,99.42635132,8
48499,60.8888112,13
48500,7.129787141,10
48501,16.03820047,12
48502,45.82466176,10
48503,98.69066547,10
48504,22.29008097,4
48505,89.81613291,8
48506,27.08853534,13
48507,53.12089117,4
48508,76.34734984,6
48509,57.46709679,5
48510,54.30591148,11
48511,78.609076,6
48512,87.68298987,16
48513,2.462475374,10
48514,9.317338304,17
48515,30.71519739,13
48516,79.71736663,10
48517,96.11024447,9
48518,42.4211493,7
48519,93.9799116,7
48520,30.82687513,12
48521,84.10206616,7
48522,1.626368426,8
48523,90.52222285,13
48524,13.68987276,1
48525,66.2014615,12
48526,38.1301017,8
48527,50.74459887,9
48528,90.12496222,15
48529,3.949540062,6
48530,82.82232434,11
48531,21.3555516,7
48532,93.00689518,13
48533,20.50505935,11
48534,86.20554267,10
48535,39.11342167,10
48536,60.4434432,13
48537,64.50069365,10
48538,89.46791608,9
48539,12.40200175,12
48540,83.77383186,14
48541,73.85380804,11
48542,52.0130527,11
48543,56.93304737,9
48544,9.350147517,10
48545,0.099454517,5
48546,87.26816301,7
48547,29.46349748,9
48548,10.80157007,7
48549,56.25603155,6
48550,14.01370447,10
48551,60.83959155,8
48552,90.70346595,7
48553,0.320499018,14
48554,73.65733162,14
48555,85.6775874,6
48556,91.51907484,7
48557,58.11028886,7
48558,81.09310963,6
48559,20.07333224,7
48560,26.8401969,10
48561,92.07750172,9
48562,62.73471701,15
48563,39.78907592,11
48564,3.946156497,6
48565,7.673405018,7
48566,51.91043913,15
48567,53.08566438,14
48568,78.19417913,10
48569,84.19298783,5
48570,85.69501927,7
48571,96.47239828,9
48572,53.76066088,13
48573,87.3625061,7
48574,6.674618926,14
48575,86.12230136,6
48576,12.98292899,16
48577,11.35118701,11
48578,67.75437593,9
48579,87.83698364,6
48580,90.52756669,10
48581,98.60269029,6
48582,22.81183535,9
48583,86.99432809,11
48584,34.25181003,14
48585,90.6613902,12
48586,6.89065645,7
48587,67.39612035,9
48588,99.91831945,11
48589,17.43880811,12
48590,66.7712427,10
48591,51.30871909,14
48592,72.85948317,13
48593,6.554665137,9
48594,71.28320185,11
48595,70.20086863,10
48596,58.53296004,12
48597,35.54358792,9
48598,5.337847373,12
48599,90.2527767,13
48600,43.96632055,7
48601,81.62212095,9
48602,47.96747651,8
48603,45.94089312,11
48604,30.33936832,5
48605,6.367051392,7
48606,89.5639702,9
48607,28.76391211,10
48608,10.1811805,10
48609,34.55692912,8
48610,88.00816876,11
48611,11.11159187,9
48612,74.36030654,12
48613,59.32983074,11
48614,98.52713181,9
48615,18.74189563,8
48616,85.20024873,6
48617,3.561861836,7
48618,58.22340371,11
48619,72.77472706,8
48620,5.072776997,11
48621,4.342452949,10
48622,77.02257293,14
48623,33.0869697,14
48624,86.31764124,10
48625,35.3323346,7
48626,70.64266352,5
48627,63.73015631,12
48628,64.79724199,7
48629,15.18374349,10
48630,88.30282174,14
48631,27.10431905,10
48632,98.35709841,7
48633,81.95681369,14
48634,44.66285403,11
48635,96.95993687,16
48636,90.80633202,8
48637,98.95951936,9
48638,3.885586048,9
48639,83.15211195,9
48640,19.98191334,5
48641,11.96310904,9
48642,60.37810624,12
48643,22.58681126,13
48644,51.41780972,10
48645,9.310742235,9
48646,17.2951495,7
48647,77.05336979,5
48648,30.89640753,8
48649,74.54055157,6
48650,58.09700938,13
48651,41.21131122,12
48652,65.66584483,14
48653,57.88169915,13
48654,66.67821647,11
48655,65.55276073,12
48656,96.91646586,14
48657,91.65267404,11
48658,52.12598885,9
48659,79.77019781,6
48660,75.98454193,14
48661,16.67536453,7
48662,92.65319572,12
48663,79.17527177,16
48664,30.80029271,12
48665,74.01174754,6
48666,13.46894107,7
48667,78.47402503,7
48668,91.74989352,4
48669,81.59674706,8
48670,82.70308215,8
48671,47.79267178,8
48672,19.39932038,13
48673,56.36399395,6
48674,36.91448425,9
48675,96.32035024,9
48676,20.44914968,6
48677,23.77060463,7
48678,51.8135661,9
48679,82.13774653,10
48680,49.5260614,13
48681,9.426139924,10
48682,78.08949261,9
48683,5.646627513,8
48684,30.29596261,5
48685,97.37997761,3
48686,95.20775327,16
48687,18.41501426,11
48688,39.46716087,10
48689,1.611919305,11
48690,1.569958474,13
48691,74.20725783,4
48692,8.376236772,12
48693,20.64093498,12
48694,26.88489798,9
48695,12.6971306,9
48696,27.20817097,10
48697,13.71033823,5
48698,66.43083505,6
48699,92.04318118,10
48700,94.24469168,9
48701,52.10505086,8
48702,99.49104628,13
48703,93.66697571,11
48704,15.59242236,10
48705,62.20897236,12
48706,69.25784987,7
48707,20.54297668,11
48708,31.50710082,11
48709,34.48666593,11
48710,22.95938043,11
48711,12.93623957,7
48712,28.06101977,12
48713,48.00149265,6
48714,98.23002659,9
48715,79.78901905,17
48716,18.35624678,10
48717,55.32920798,5
48718,69.56583566,12
48719,3.504758375,10
48720,9.981411346,12
48721,67.65831716,8
48722,85.11653722,8
48723,16.7074244,9
48724,91.70389303,13
48725,80.15797893,9
48726,52.00982485,11
48727,82.04804256,12
48728,79.9719481,6
48729,8.721766085,16
48730,93.98779026,16
48731,60.13140359,7
48732,58.51681621,15
48733,27.25511969,10
48734,51.70584307,7
48735,29.6916242,10
48736,74.12272724,10
48737,1.073474158,10
48738,88.87951567,6
48739,60.89329657,9
48740,3.344927169,8
48741,92.78078717,12
48742,23.93989386,13
48743,16.45222609,9
48744,73.01297633,11
48745,96.74702291,13
48746,21.90258352,8
48747,59.62475149,10
48748,16.43646255,9
48749,70.46548938,9
48750,61.47109126,12
48751,19.38622757,9
48752,33.26773813,5
48753,9.078009869,8
48754,85.5622143,11
48755,79.34892832,12
48756,79.63096171,11
48757,72.6691795,8
48758,95.94035153,17
48759,21.07683574,7
48760,14.65595216,11
48761,20.49875224,6
48762,45.62912348,11
48763,48.612533,7
48764,8.776759775,12
48765,24.93540011,9
48766,44.03258357,9
48767,58.04554524,11
48768,43.20473494,10
48769,96.46228827,13
48770,23.01215502,12
48771,63.28657165,10
48772,11.49436831,13
48773,49.63538435,7
48774,30.43900686,6
48775,26.76554427,7
48776,33.31919268,10
48777,47.40099239,10
48778,19.89682144,6
48779,9.520179569,10
48780,85.88178097,8
48781,33.34831642,13
48782,44.21803979,12
48783,8.117633942,13
48784,44.6246814,9
48785,20.42555897,10
48786,3.351981449,18
48787,33.95944573,8
48788,44.27935698,8
48789,24.99167267,11
48790,4.74714539,7
48791,9.388093837,12
48792,84.420817,9
48793,10.34639911,13
48794,89.31871047,9
48795,47.19081377,11
48796,90.06156879,15
48797,7.421922171,7
48798,81.22852959,10
48799,0.429932144,15
48800,43.32973352,9
48801,69.0389063,10
48802,83.93297479,13
48803,11.57627648,9
48804,29.54707977,13
48805,19.9075667,10
48806,15.07335904,11
48807,33.64591298,8
48808,61.42590516,12
48809,55.49279114,15
48810,83.2632541,10
48811,96.38108639,4
48812,36.78785029,6
48813,23.41913013,10
48814,8.869048906,9
48815,98.46937463,5
48816,40.06482796,15
48817,44.79170251,8
48818,40.02435156,4
48819,33.59904704,21
48820,91.15170327,12
48821,18.64493235,8
48822,5.190492957,8
48823,59.97675862,7
48824,79.85995109,11
48825,28.9446576,14
48826,95.03457071,15
48827,99.19343558,9
48828,36.15454156,7
48829,47.61265554,8
48830,42.46629653,9
48831,64.33252736,12
48832,97.60551206,14
48833,71.00794886,7
48834,24.43389422,6
48835,14.65009488,8
48836,86.35615858,9
48837,16.68859948,6
48838,44.25235784,13
48839,68.36913,11
48840,62.53816443,13
48841,65.05218304,11
48842,3.171877447,7
48843,57.17595404,11
48844,52.18329066,14
48845,68.91178621,14
48846,15.08900661,10
48847,22.57379459,15
48848,92.64310701,9
48849,7.777193305,9
48850,48.16627023,8
48851,40.0963255,5
48852,43.47383643,10
48853,55.95497757,14
48854,50.43523973,10
48855,54.81535515,7
48856,6.868140376,11
48857,13.12189915,10
48858,84.27620409,4
48859,18.40222781,7
